광고그룹명	지역키워드	위치사진명	url분류명	url
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1%EB%8F%99/%EC%9D%BC%EB%B0%98
지족점	노은동	대전 지족	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80%EB%8F%99/%EC%9D%BC%EB%B0%98
지족점	노은	대전 지족	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%85%B8%EC%9D%80/%EC%9D%BC%EB%B0%98
지족점	지족	대전 지족	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A7%80%EC%A1%B1/%EC%9D%BC%EB%B0%98
수완점	수완지구	광주 수완동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EC%A7%80%EA%B5%AC/%EC%9D%BC%EB%B0%98
수완점	수완동	광주 수완동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84%EB%8F%99/%EC%9D%BC%EB%B0%98
수완점	수완	광주 수완동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%EC%99%84/%EC%9D%BC%EB%B0%98
호매실점	금곡동	수원 호매실	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EA%B3%A1%EB%8F%99/%EC%9D%BC%EB%B0%98
호매실점	호매실	수원 호매실	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4/%EC%9D%BC%EB%B0%98
호매실점	호매실동	수원 호매실	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%98%B8%EB%A7%A4%EC%8B%A4%EB%8F%99/%EC%9D%BC%EB%B0%98
신곡점	신곡동	의정부 신곡동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%8B%A0%EA%B3%A1%EB%8F%99/%EC%9D%BC%EB%B0%98
신곡점	금오동	의정부 신곡동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B8%88%EC%98%A4%EB%8F%99/%EC%9D%BC%EB%B0%98
행신점	행신동	일산 행신동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0%EB%8F%99/%EC%9D%BC%EB%B0%98
행신점	행신	일산 행신동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%ED%96%89%EC%8B%A0/%EC%9D%BC%EB%B0%98
서신점	서신동	전주 서신점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0%EB%8F%99/%EC%9D%BC%EB%B0%98
서신점	서신	전주 서신점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%84%9C%EC%8B%A0/%EC%9D%BC%EB%B0%98
서신점	중화산동	전주 서신점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%ED%99%94%EC%82%B0%EB%8F%99/%EC%9D%BC%EB%B0%98
미금점	구미동	분당 미금 금곡동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AC%EB%AF%B8%EB%8F%99/%EC%9D%BC%EB%B0%98
미금점	미금	분당 미금 금곡동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%AF%B8%EA%B8%88/%EC%9D%BC%EB%B0%98
야탑점	야탑	분당 야탑 여수동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91/%EC%9D%BC%EB%B0%98
야탑점	야탑동	분당 야탑 여수동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%95%BC%ED%83%91%EB%8F%99/%EC%9D%BC%EB%B0%98
갈매점	갈매동	구리 갈매동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4%EB%8F%99/%EC%9D%BC%EB%B0%98
갈매점	갈매	구리 갈매동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EA%B3%BC%ED%95%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B0%88%EB%A7%A4/%EC%9D%BC%EB%B0%98
마두점	마두동	일산 마두점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EA%B3%A0%EB%93%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EC%A4%91%EB%93%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EC%B4%88%EB%93%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EC%88%98%ED%95%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EC%98%81%EC%96%B4
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EA%B5%AD%EC%96%B4
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EB%A7%88%EB%91%90%EB%8F%99/%EA%B3%BC%ED%95%99
